date,state_id,doses_administered_cumulative
2022-01-11,2,1013348
2022-01-11,3,3324177
2022-01-11,4,2660034
2022-01-11,5,1021107
2022-01-11,6,2369586
2022-01-11,7,1431733
2022-01-11,8,727468
2022-01-11,9,3598666
2022-01-12,1,621201
2022-01-12,2,1016877
2022-01-12,3,3334827
2022-01-12,4,2669541
2022-01-12,5,1024434
2022-01-12,6,2381805
2022-01-12,7,1436087
2022-01-12,8,729875
2022-01-12,9,3608772
2022-01-13,1,623507
2022-01-13,2,1020629
2022-01-13,3,3344444
2022-01-13,4,2680876
2022-01-13,5,1027813
2022-01-13,6,2392730
2022-01-13,7,1440012
2022-01-13,8,732757
2022-01-13,9,3618984
2022-01-14,1,625238
2022-01-14,2,1025029
2022-01-14,3,3357830
2022-01-14,4,2693059
2022-01-14,5,1030551
2022-01-14,6,2404175
2022-01-14,7,1445066
2022-01-14,8,736838
2022-01-14,9,3631843
2022-01-15,1,626913
2022-01-15,2,1026718
2022-01-15,3,3365794
2022-01-15,4,2698028
2022-01-15,5,1031604
2022-01-15,6,2407677
2022-01-15,7,1447349
2022-01-15,8,739881
2022-01-15,9,3639680
2022-01-16,1,628198
2022-01-16,2,1027840
2022-01-16,3,3370127
2022-01-16,4,2699423
2022-01-16,5,1031880
2022-01-16,6,2410138
2022-01-16,7,1448064
2022-01-16,8,739894
2022-01-16,9,3643065
2022-01-17,1,628937
2022-01-17,2,1030047
2022-01-17,3,3377381
2022-01-17,4,2703920
2022-01-17,5,1033647
2022-01-17,6,2418615
2022-01-17,7,1450109
2022-01-17,8,740239
2022-01-17,9,3651191
2022-01-18,1,630542
2022-01-18,2,1032575
2022-01-18,3,3384831
2022-01-18,4,2710203
2022-01-18,5,1035916
2022-01-18,6,2426345
2022-01-18,7,1452460
2022-01-18,8,741479
2022-01-18,9,3658812
2022-01-19,1,631512
2022-01-19,2,1035747
2022-01-19,3,3393442
2022-01-19,4,2716740
2022-01-19,5,1037728
2022-01-19,6,2434962
2022-01-19,7,1455994
2022-01-19,8,743510
2022-01-19,9,3666199
2022-01-20,1,632788
2022-01-20,2,1038535
2022-01-20,3,3400283
2022-01-20,4,2724340
2022-01-20,5,1039680
2022-01-20,6,2442950
2022-01-20,7,1458829
2022-01-20,8,745832
2022-01-20,9,3673279
2022-01-21,1,633853
2022-01-21,2,1041432
2022-01-21,3,3409731
2022-01-21,4,2731298
2022-01-21,5,1041341
2022-01-21,6,2452058
2022-01-21,7,1462858
2022-01-21,8,749039
2022-01-21,9,3682876
2022-01-22,1,634681
2022-01-22,2,1042676
2022-01-22,3,3414649
2022-01-22,4,2734646
2022-01-22,5,1041932
2022-01-22,6,2455466
2022-01-22,7,1464476
2022-01-22,8,751211
2022-01-22,9,3688460
2022-01-23,1,635442
2022-01-23,2,1043391
2022-01-23,3,3417620
2022-01-23,4,2735739
2022-01-23,5,1042139
2022-01-23,6,2456325
2022-01-23,7,1464994
2022-01-23,8,751225
2022-01-23,9,3690747
2022-01-24,1,635936
2022-01-24,2,1044852
2022-01-24,3,3423090
2022-01-24,4,2738913
2022-01-24,5,1043284
2022-01-24,6,2460099
2022-01-24,7,1466376
2022-01-24,8,751501
2022-01-24,9,3696770
2022-01-25,1,637008
2022-01-25,2,1046452
2022-01-25,3,3428686
2022-01-25,4,2743155
2022-01-25,5,1044862
2022-01-25,6,2463575
2022-01-25,7,1468415
2022-01-25,8,752538
2022-01-25,9,3702241
2022-01-26,1,637718
2022-01-26,2,1047992
2022-01-26,3,3435547
2022-01-26,4,2747891
2022-01-26,5,1046374
2022-01-26,6,2468483
2022-01-26,7,1470727
2022-01-26,8,754362
2022-01-26,9,3708054
2022-01-27,1,638872
2022-01-27,2,1049820
2022-01-27,3,3441294
2022-01-27,4,2754844
2022-01-27,5,1048087
2022-01-27,6,2472624
2022-01-27,7,1472858
2022-01-27,8,756279
2022-01-27,9,3714465
2022-01-28,1,639982
2022-01-28,2,1052533
2022-01-28,3,3450570
2022-01-28,4,2759807
2022-01-28,5,1049670
2022-01-28,6,2478602
2022-01-28,7,1476246
2022-01-28,8,758885
2022-01-28,9,3723517
2022-01-29,1,640950
2022-01-29,2,1054061
2022-01-29,3,3456070
2022-01-29,4,2765311
2022-01-29,5,1050397
2022-01-29,6,2480868
2022-01-29,7,1477907
2022-01-29,8,761323
2022-01-29,9,3729601
2022-01-30,1,642232
2022-01-30,2,1055165
2022-01-30,3,3461045
2022-01-30,4,2766927
2022-01-30,5,1050806
2022-01-30,6,2481799
2022-01-30,7,1478931
2022-01-30,8,761333
2022-01-30,9,3732976
2022-01-31,1,642781
2022-01-31,2,1056999
2022-01-31,3,3468809
2022-01-31,4,2771228
2022-01-31,5,1052364
2022-01-31,6,2485670
2022-01-31,7,1480976
2022-01-31,8,761582
2022-01-31,9,3741739
2022-02-01,1,643932
2022-02-01,2,1059065
2022-02-01,3,3476027
2022-02-01,4,2777189
2022-02-01,5,1054481
2022-02-01,6,2490374
2022-02-01,7,1483995
2022-02-01,8,762755
2022-02-01,9,3751208
2022-02-02,1,644560
2022-02-02,2,1061028
2022-02-02,3,3483041
2022-02-02,4,2782432
2022-02-02,5,1056066
2022-02-02,6,2495171
2022-02-02,7,1487166
2022-02-02,8,764566
2022-02-02,9,3759737
2022-02-03,1,645716
2022-02-03,2,1063030
2022-02-03,3,3488088
2022-02-03,4,2788349
2022-02-03,5,1057707
2022-02-03,6,2498823
2022-02-03,7,1489404
2022-02-03,8,766194
2022-02-03,9,3766909
2022-02-04,1,646896
2022-02-04,2,1065381
2022-02-04,3,3494408
2022-02-04,4,2794179
2022-02-04,5,1058997
2022-02-04,6,2503737
2022-02-04,7,1492188
2022-02-04,8,767814
2022-02-04,9,3775223
2022-02-05,1,647577
2022-02-05,2,1066402
2022-02-05,3,3497933
2022-02-05,4,2797135
2022-02-05,5,1059576
2022-02-05,6,2505733
2022-02-05,7,1493839
2022-02-05,8,769230
2022-02-05,9,3780605
2022-02-06,1,648253
2022-02-06,2,1067016
2022-02-06,3,3500296
2022-02-06,4,2797956
2022-02-06,5,1059711
2022-02-06,6,2507144
2022-02-06,7,1494544
2022-02-06,8,769238
2022-02-06,9,3783000
2022-02-07,1,648544
2022-02-07,2,1068065
2022-02-07,3,3503335
2022-02-07,4,2800046
2022-02-07,5,1060563
2022-02-07,6,2510241
2022-02-07,7,1495658
2022-02-07,8,769472
2022-02-07,9,3788523
2022-02-08,1,649275
2022-02-08,2,1069100
2022-02-08,3,3506295
2022-02-08,4,2802932
2022-02-08,5,1061783
2022-02-08,6,2513138
2022-02-08,7,1497168
2022-02-08,8,769960
2022-02-08,9,3793053
2022-02-09,1,649660
2022-02-09,2,1070285
2022-02-09,3,3509160
2022-02-09,4,2805586
2022-02-09,5,1062608
2022-02-09,6,2516498
2022-02-09,7,1498697
2022-02-09,8,770857
2022-02-09,9,3797215
2022-02-10,1,650427
2022-02-10,2,1071456
2022-02-10,3,3511209
2022-02-10,4,2808481
2022-02-10,5,1063562
2022-02-10,6,2519307
2022-02-10,7,1499786
2022-02-10,8,771645
2022-02-10,9,3801071
2022-02-11,1,650987
2022-02-11,2,1072687
2022-02-11,3,3514036
2022-02-11,4,2811724
2022-02-11,5,1064370
2022-02-11,6,2522794
2022-02-11,7,1501178
2022-02-11,8,772369
2022-02-11,9,3805483
2022-02-12,1,651309
2022-02-12,2,1073198
2022-02-12,3,3515598
2022-02-12,4,2813337
2022-02-12,5,1064708
2022-02-12,6,2524196
2022-02-12,7,1501673
2022-02-12,8,773008
2022-02-12,9,3808047
2022-02-13,1,651624
2022-02-13,2,1073502
2022-02-13,3,3516589
2022-02-13,4,2813747
2022-02-13,5,1064776
2022-02-13,6,2524602
2022-02-13,7,1501894
2022-02-13,8,773011
2022-02-13,9,3809142
2022-02-14,1,651796
2022-02-14,2,1073953
2022-02-14,3,3518401
2022-02-14,4,2814839
2022-02-14,5,1065235
2022-02-14,6,2526008
2022-02-14,7,1502398
2022-02-14,8,773082
2022-02-14,9,3812213
2022-02-15,1,652153
2022-02-15,2,1074379
2022-02-15,3,3520446
2022-02-15,4,2816527
2022-02-15,5,1065932
2022-02-15,6,2527756
2022-02-15,7,1503130
2022-02-15,8,773315
2022-02-15,9,3815185
2022-02-16,1,652367
2022-02-16,2,1074934
2022-02-16,3,3522531
2022-02-16,4,2817950
2022-02-16,5,1066373
2022-02-16,6,2529673
2022-02-16,7,1503848
2022-02-16,8,773809
2022-02-16,9,3817883
2022-02-17,1,652779
2022-02-17,2,1075442
2022-02-17,3,3524273
2022-02-17,4,2819476
2022-02-17,5,1066872
2022-02-17,6,2531134
2022-02-17,7,1504409
2022-02-17,8,774026
2022-02-17,9,3819982
2022-02-18,1,653050
2022-02-18,2,1076006
2022-02-18,3,3526526
2022-02-18,4,2820941
2022-02-18,5,1067259
2022-02-18,6,2532848
2022-02-18,7,1505136
2022-02-18,8,774217
2022-02-18,9,3822965
2022-02-19,1,653236
2022-02-19,2,1076279
2022-02-19,3,3527598
2022-02-19,4,2821712
2022-02-19,5,1067395
2022-02-19,6,2533588
2022-02-19,7,1505530
2022-02-19,8,774686
2022-02-19,9,3824516
2022-02-20,1,653449
2022-02-20,2,1076430
2022-02-20,3,3528268
2022-02-20,4,2821959
2022-02-20,5,1067447
2022-02-20,6,2533835
2022-02-20,7,1505665
2022-02-20,8,774686
2022-02-20,9,3825253
2022-02-21,1,653544
2022-02-21,2,1076790
2022-02-21,3,3529472
2022-02-21,4,2822509
2022-02-21,5,1067730
2022-02-21,6,2534698
2022-02-21,7,1505992
2022-02-21,8,774787
2022-02-21,9,3827436
2022-02-22,1,653845
2022-02-22,2,1077247
2022-02-22,3,3530864
2022-02-22,4,2823366
2022-02-22,5,1068168
2022-02-22,6,2535474
2022-02-22,7,1506522
2022-02-22,8,774980
2022-02-22,9,3829426
2022-02-23,1,654004
2022-02-23,2,1077733
2022-02-23,3,3532255
2022-02-23,4,2824064
2022-02-23,5,1068514
2022-02-23,6,2536211
2022-02-23,7,1506975
2022-02-23,8,775328
2022-02-23,9,3831308
2022-02-24,1,654289
2022-02-24,2,1078240
2022-02-24,3,3533499
2022-02-24,4,2825079
2022-02-24,5,1069049
2022-02-24,6,2536907
2022-02-24,7,1507461
2022-02-24,8,775610
2022-02-24,9,3833280
2022-02-25,1,654584
2022-02-25,2,1078781
2022-02-25,3,3535015
2022-02-25,4,2825937
2022-02-25,5,1069445
2022-02-25,6,2537893
2022-02-25,7,1507990
2022-02-25,8,775750
2022-02-25,9,3835550
2022-02-26,1,654826
2022-02-26,2,1078973
2022-02-26,3,3536091
2022-02-26,4,2826543
2022-02-26,5,1069589
2022-02-26,6,2538294
2022-02-26,7,1508278
2022-02-26,8,776184
2022-02-26,9,3836926
2022-02-27,1,655032
2022-02-27,2,1079122
2022-02-27,3,3536704
2022-02-27,4,2826743
2022-02-27,5,1069643
2022-02-27,6,2538499
2022-02-27,7,1508389
2022-02-27,8,776186
2022-02-27,9,3837583
2022-02-28,1,655123
2022-02-28,2,1079440
2022-02-28,3,3537693
2022-02-28,4,2827239
2022-02-28,5,1069924
2022-02-28,6,2539795
2022-02-28,7,1508621
2022-02-28,8,776307
2022-02-28,9,3839440
2022-03-01,1,655197
2022-03-01,2,1079727
2022-03-01,3,3538557
2022-03-01,4,2827792
2022-03-01,5,1070221
2022-03-01,6,2540500
2022-03-01,7,1508884
2022-03-01,8,776422
2022-03-01,9,3841123
2022-03-02,1,655311
2022-03-02,2,1080057
2022-03-02,3,3539691
2022-03-02,4,2828406
2022-03-02,5,1070511
2022-03-02,6,2541517
2022-03-02,7,1509336
2022-03-02,8,776661
2022-03-02,9,3842825
2022-03-03,1,655549
2022-03-03,2,1080484
2022-03-03,3,3540865
2022-03-03,4,2829406
2022-03-03,5,1070792
2022-03-03,6,2542520
2022-03-03,7,1509675
2022-03-03,8,776745
2022-03-03,9,3844495
2022-03-04,1,655763
2022-03-04,2,1081017
2022-03-04,3,3542233
2022-03-04,4,2830223
2022-03-04,5,1071065
2022-03-04,6,2543716
2022-03-04,7,1510132
2022-03-04,8,777033
2022-03-04,9,3846430
2022-03-05,1,655971
2022-03-05,2,1081177
2022-03-05,3,3542989
2022-03-05,4,2830813
2022-03-05,5,1071266
2022-03-05,6,2544221
2022-03-05,7,1510376
2022-03-05,8,777041
2022-03-05,9,3847562
2022-03-06,1,656140
2022-03-06,2,1081262
2022-03-06,3,3543234
2022-03-06,4,2830974
2022-03-06,5,1071269
2022-03-06,6,2544236
2022-03-06,7,1510377
2022-03-06,8,777044
2022-03-06,9,3848095
2022-03-07,1,656208
2022-03-07,2,1081400
2022-03-07,3,3543925
2022-03-07,4,2831356
2022-03-07,5,1071521
2022-03-07,6,2544847
2022-03-07,7,1510559
2022-03-07,8,777102
2022-03-07,9,3849612
2022-03-08,1,656331
2022-03-08,2,1081576
2022-03-08,3,3544722
2022-03-08,4,2831882
2022-03-08,5,1071763
2022-03-08,6,2545411
2022-03-08,7,1510842
2022-03-08,8,777191
2022-03-08,9,3851274
2022-03-09,1,656404
2022-03-09,2,1081871
2022-03-09,3,3545844
2022-03-09,4,2832313
2022-03-09,5,1072020
2022-03-09,6,2546128
2022-03-09,7,1511170
2022-03-09,8,777372
2022-03-09,9,3852763
2022-03-10,1,656610
2022-03-10,2,1082153
2022-03-10,3,3546762
2022-03-10,4,2832910
2022-03-10,5,1072194
2022-03-10,6,2546735
2022-03-10,7,1511394
2022-03-10,8,777474
2022-03-10,9,3854099
2022-03-11,1,656850
2022-03-11,2,1082483
2022-03-11,3,3547847
2022-03-11,4,2833558
2022-03-11,5,1072475
2022-03-11,6,2547542
2022-03-11,7,1511735
2022-03-11,8,777804
2022-03-11,9,3855694
2022-03-12,1,656957
2022-03-12,2,1082602
2022-03-12,3,3548487
2022-03-12,4,2834067
2022-03-12,5,1072624
2022-03-12,6,2547863
2022-03-12,7,1511920
2022-03-12,8,777820
2022-03-12,9,3856605
2022-03-13,1,657060
2022-03-13,2,1082681
2022-03-13,3,3548705
2022-03-13,4,2834192
2022-03-13,5,1072624
2022-03-13,6,2547868
2022-03-13,7,1511923
2022-03-13,8,777822
2022-03-13,9,3857058
2022-03-14,1,657115
2022-03-14,2,1082859
2022-03-14,3,3549263
2022-03-14,4,2834465
2022-03-14,5,1072786
2022-03-14,6,2548292
2022-03-14,7,1512055
2022-03-14,8,777841
2022-03-14,9,3858333
2022-03-15,1,657173
2022-03-15,2,1083098
2022-03-15,3,3549989
2022-03-15,4,2834823
2022-03-15,5,1073001
2022-03-15,6,2548706
2022-03-15,7,1512282
2022-03-15,8,777897
2022-03-15,9,3859608
2022-03-16,1,657266
2022-03-16,2,1083305
2022-03-16,3,3550816
2022-03-16,4,2835200
2022-03-16,5,1073132
2022-03-16,6,2549207
2022-03-16,7,1512658
2022-03-16,8,778150
2022-03-16,9,3860857
2022-03-17,1,657467
2022-03-17,2,1083502
2022-03-17,3,3551470
2022-03-17,4,2835701
2022-03-17,5,1073379
2022-03-17,6,2549666
2022-03-17,7,1512873
2022-03-17,8,778238
2022-03-17,9,3862208
2022-03-18,1,657623
2022-03-18,2,1083799
2022-03-18,3,3552397
2022-03-18,4,2836255
2022-03-18,5,1073566
2022-03-18,6,2550395
2022-03-18,7,1513174
2022-03-18,8,778431
2022-03-18,9,3863767
2022-03-19,1,657707
2022-03-19,2,1083882
2022-03-19,3,3552874
2022-03-19,4,2836755
2022-03-19,5,1073736
2022-03-19,6,2550686
2022-03-19,7,1513374
2022-03-19,8,778435
2022-03-19,9,3864646
2022-03-20,1,657802
2022-03-20,2,1083950
2022-03-20,3,3552912
2022-03-20,4,2836822
2022-03-20,5,1073737
2022-03-20,6,2550696
2022-03-20,7,1513383
2022-03-20,8,778436
2022-03-20,9,3865065
2022-03-21,1,657848
2022-03-21,2,1084110
2022-03-21,3,3553327
2022-03-21,4,2837096
2022-03-21,5,1073841
2022-03-21,6,2551399
2022-03-21,7,1513480
2022-03-21,8,778464
2022-03-21,9,3866268
2022-03-22,1,657963
2022-03-22,2,1084293
2022-03-22,3,3553857
2022-03-22,4,2837462
2022-03-22,5,1073976
2022-03-22,6,2551892
2022-03-22,7,1513688
2022-03-22,8,778536
2022-03-22,9,3867545
2022-03-23,1,658049
2022-03-23,2,1084560
2022-03-23,3,3554793
2022-03-23,4,2837885
2022-03-23,5,1074149
2022-03-23,6,2552460
2022-03-23,7,1514093
2022-03-23,8,778733
2022-03-23,9,3868764
2022-03-24,1,658245
2022-03-24,2,1084857
2022-03-24,3,3555543
2022-03-24,4,2838522
2022-03-24,5,1074330
2022-03-24,6,2552995
2022-03-24,7,1514317
2022-03-24,8,778854
2022-03-24,9,3869916
2022-03-25,1,658383
2022-03-25,2,1085212
2022-03-25,3,3556508
2022-03-25,4,2839121
2022-03-25,5,1074547
2022-03-25,6,2553825
2022-03-25,7,1514683
2022-03-25,8,779125
2022-03-25,9,3871453
2022-03-26,1,658515
2022-03-26,2,1085336
2022-03-26,3,3556973
2022-03-26,4,2839737
2022-03-26,5,1074754
2022-03-26,6,2554229
2022-03-26,7,1514875
2022-03-26,8,779133
2022-03-26,9,3872272
2022-03-27,1,658646
2022-03-27,2,1085411
2022-03-27,3,3557010
2022-03-27,4,2839830
2022-03-27,5,1074758
2022-03-27,6,2554232
2022-03-27,7,1514881
2022-03-27,8,779136
2022-03-27,9,3872644
2022-03-28,1,658671
2022-03-28,2,1085564
2022-03-28,3,3557489
2022-03-28,4,2840124
2022-03-28,5,1074935
2022-03-28,6,2554695
2022-03-28,7,1515006
2022-03-28,8,779166
2022-03-28,9,3873895
2022-03-29,1,658747
2022-03-29,2,1085721
2022-03-29,3,3558005
2022-03-29,4,2840489
2022-03-29,5,1075178
2022-03-29,6,2555149
2022-03-29,7,1515299
2022-03-29,8,779255
2022-03-29,9,3875041
2022-03-30,1,658815
2022-03-30,2,1085985
2022-03-30,3,3559007
2022-03-30,4,2840972
2022-03-30,5,1075331
2022-03-30,6,2555606
2022-03-30,7,1515694
2022-03-30,8,779523
2022-03-30,9,3876280
2022-03-31,1,659109
2022-03-31,2,1086283
2022-03-31,3,3559844
2022-03-31,4,2841646
2022-03-31,5,1075507
2022-03-31,6,2556258
2022-03-31,7,1515981
2022-03-31,8,779589
2022-03-31,9,3877454
2022-04-01,1,659223
2022-04-01,2,1086523
2022-04-01,3,3560849
2022-04-01,4,2842409
2022-04-01,5,1075673
2022-04-01,6,2556987
2022-04-01,7,1516272
2022-04-01,8,779850
2022-04-01,9,3878529
2022-04-02,1,659268
2022-04-02,2,1086684
2022-04-02,3,3561213
2022-04-02,4,2842773
2022-04-02,5,1075916
2022-04-02,6,2557058
2022-04-02,7,1516409
2022-04-02,8,779853
2022-04-02,9,3879143
2022-04-03,1,659273
2022-04-03,2,1086685
2022-04-03,3,3561257
2022-04-03,4,2842815
2022-04-03,5,1075919
2022-04-03,6,2557064
2022-04-03,7,1516411
2022-04-03,8,779854
2022-04-03,9,3879560
2022-04-04,1,659337
2022-04-04,2,1086805
2022-04-04,3,3561704
2022-04-04,4,2843163
2022-04-04,5,1076149
2022-04-04,6,2557198
2022-04-04,7,1516551
2022-04-04,8,779922
2022-04-04,9,3880444
2022-04-05,1,659496
2022-04-05,2,1086963
2022-04-05,3,3562312
2022-04-05,4,2843499
2022-04-05,5,1076423
2022-04-05,6,2557926
2022-04-05,7,1516786
2022-04-05,8,779994
2022-04-05,9,3881339
2022-04-06,1,659556
2022-04-06,2,1087169
2022-04-06,3,3563190
2022-04-06,4,2843994
2022-04-06,5,1076633
2022-04-06,6,2558244
2022-04-06,7,1517141
2022-04-06,8,780217
2022-04-06,9,3882384
2022-04-07,1,659653
2022-04-07,2,1087406
2022-04-07,3,3563980
2022-04-07,4,2844465
2022-04-07,5,1076906
2022-04-07,6,2558879
2022-04-07,7,1517506
2022-04-07,8,780313
2022-04-07,9,3883388
2022-04-08,1,659773
2022-04-08,2,1087673
2022-04-08,3,3565079
2022-04-08,4,2845399
2022-04-08,5,1077072
2022-04-08,6,2559782
2022-04-08,7,1517794
2022-04-08,8,780466
2022-04-08,9,3884545
2022-04-09,1,659808
2022-04-09,2,1087976
2022-04-09,3,3565415
2022-04-09,4,2845711
2022-04-09,5,1077280
2022-04-09,6,2559806
2022-04-09,7,1517933
2022-04-09,8,780476
2022-04-09,9,3885184
2022-04-10,1,659809
2022-04-10,2,1087977
2022-04-10,3,3565453
2022-04-10,4,2845754
2022-04-10,5,1077282
2022-04-10,6,2559811
2022-04-10,7,1517937
2022-04-10,8,780476
2022-04-10,9,3885611
2022-04-11,1,659857
2022-04-11,2,1088070
2022-04-11,3,3565874
2022-04-11,4,2846007
2022-04-11,5,1077533
2022-04-11,6,2559902
2022-04-11,7,1518060
2022-04-11,8,780555
2022-04-11,9,3886541
2022-04-12,1,659983
2022-04-12,2,1088228
2022-04-12,3,3566456
2022-04-12,4,2846289
2022-04-12,5,1077747
2022-04-12,6,2561014
2022-04-12,7,1518227
2022-04-12,8,780612
2022-04-12,9,3887457
2022-04-13,1,660149
2022-04-13,2,1088356
2022-04-13,3,3567530
2022-04-13,4,2846788
2022-04-13,5,1077902
2022-04-13,6,2561294
2022-04-13,7,1518628
2022-04-13,8,780929
2022-04-13,9,3888475
2022-04-14,1,660282
2022-04-14,2,1088474
2022-04-14,3,3568106
2022-04-14,4,2847236
2022-04-14,5,1078059
2022-04-14,6,2562026
2022-04-14,7,1519010
2022-04-14,8,781029
2022-04-14,9,3889365
2022-04-15,1,660357
2022-04-15,2,1088673
2022-04-15,3,3568397
2022-04-15,4,2848173
2022-04-15,5,1078167
2022-04-15,6,2562644
2022-04-15,7,1519247
2022-04-15,8,781088
2022-04-15,9,3890265
2022-04-16,1,660375
2022-04-16,2,1088862
2022-04-16,3,3568474
2022-04-16,4,2848419
2022-04-16,5,1078347
2022-04-16,6,2562676
2022-04-16,7,1519329
2022-04-16,8,781093
2022-04-16,9,3890714
2022-04-17,1,660375
2022-04-17,2,1088862
2022-04-17,3,3568499
2022-04-17,4,2848436
2022-04-17,5,1078347
2022-04-17,6,2562679
2022-04-17,7,1519329
2022-04-17,8,781093
2022-04-17,9,3890963
2022-04-18,1,660382
2022-04-18,2,1088877
2022-04-18,3,3568536
2022-04-18,4,2848448
2022-04-18,5,1078351
2022-04-18,6,2562686
2022-04-18,7,1519331
2022-04-18,8,781095
2022-04-18,9,3891245
2022-04-19,1,660489
2022-04-19,2,1089003
2022-04-19,3,3569082
2022-04-19,4,2848814
2022-04-19,5,1078711
2022-04-19,6,2563318
2022-04-19,7,1519553
2022-04-19,8,781152
2022-04-19,9,3892068
2022-04-20,1,660643
2022-04-20,2,1089290
2022-04-20,3,3570416
2022-04-20,4,2849480
2022-04-20,5,1078960
2022-04-20,6,2563659
2022-04-20,7,1519952
2022-04-20,8,781272
2022-04-20,9,3893100
2022-04-21,1,660820
2022-04-21,2,1089509
2022-04-21,3,3570914
2022-04-21,4,2850132
2022-04-21,5,1079165
2022-04-21,6,2564476
2022-04-21,7,1520391
2022-04-21,8,781401
2022-04-21,9,3894027
2022-04-22,1,661080
2022-04-22,2,1089883
2022-04-22,3,3572155
2022-04-22,4,2851448
2022-04-22,5,1079402
2022-04-22,6,2565540
2022-04-22,7,1520803
2022-04-22,8,781761
2022-04-22,9,3895068
2022-04-23,1,661127
2022-04-23,2,1090237
2022-04-23,3,3572295
2022-04-23,4,2851797
2022-04-23,5,1079623
2022-04-23,6,2565619
2022-04-23,7,1520935
2022-04-23,8,781765
2022-04-23,9,3895570
2022-04-24,1,661132
2022-04-24,2,1090238
2022-04-24,3,3572323
2022-04-24,4,2851846
2022-04-24,5,1079625
2022-04-24,6,2565626
2022-04-24,7,1520935
2022-04-24,8,781765
2022-04-24,9,3895853
2022-04-25,1,661195
2022-04-25,2,1090437
2022-04-25,3,3572938
2022-04-25,4,2852173
2022-04-25,5,1080036
2022-04-25,6,2565836
2022-04-25,7,1521034
2022-04-25,8,781824
2022-04-25,9,3896627
2022-04-26,1,661500
2022-04-26,2,1090636
2022-04-26,3,3573714
2022-04-26,4,2852627
2022-04-26,5,1080394
2022-04-26,6,2566899
2022-04-26,7,1521292
2022-04-26,8,781876
2022-04-26,9,3897522
2022-04-27,1,661646
2022-04-27,2,1090955
2022-04-27,3,3575218
2022-04-27,4,2853415
2022-04-27,5,1080708
2022-04-27,6,2567280
2022-04-27,7,1521859
2022-04-27,8,782243
2022-04-27,9,3898513
2022-04-28,1,661732
2022-04-28,2,1091192
2022-04-28,3,3575861
2022-04-28,4,2854137
2022-04-28,5,1081031
2022-04-28,6,2568242
2022-04-28,7,1522353
2022-04-28,8,782321
2022-04-28,9,3899473
2022-04-29,1,661890
2022-04-29,2,1091587
2022-04-29,3,3577029
2022-04-29,4,2855438
2022-04-29,5,1081302
2022-04-29,6,2569355
2022-04-29,7,1522783
2022-04-29,8,782567
2022-04-29,9,3900543
2022-04-30,1,661970
2022-04-30,2,1091966
2022-04-30,3,3577210
2022-04-30,4,2855849
2022-04-30,5,1081474
2022-04-30,6,2569436
2022-04-30,7,1522929
2022-04-30,8,782572
2022-04-30,9,3900995
2022-05-01,1,661972
2022-05-01,2,1091977
2022-05-01,3,3577243
2022-05-01,4,2855922
2022-05-01,5,1081474
2022-05-01,6,2569437
2022-05-01,7,1522929
2022-05-01,8,782572
2022-05-01,9,3901270
2022-05-02,1,662091
2022-05-02,2,1092165
2022-05-02,3,3577788
2022-05-02,4,2856160
2022-05-02,5,1081784
2022-05-02,6,2569612
2022-05-02,7,1523029
2022-05-02,8,782805
2022-05-02,9,3902330
2022-05-03,1,662293
2022-05-03,2,1092363
2022-05-03,3,3578498
2022-05-03,4,2856578
2022-05-03,5,1082099
2022-05-03,6,2570325
2022-05-03,7,1523179
2022-05-03,8,782903
2022-05-03,9,3903374
2022-05-04,1,662475
2022-05-04,2,1092663
2022-05-04,3,3580063
2022-05-04,4,2857304
2022-05-04,5,1082458
2022-05-04,6,2570652
2022-05-04,7,1523521
2022-05-04,8,783051
2022-05-04,9,3904471
2022-05-05,1,662594
2022-05-05,2,1092980
2022-05-05,3,3580659
2022-05-05,4,2857965
2022-05-05,5,1082786
2022-05-05,6,2571301
2022-05-05,7,1524209
2022-05-05,8,783184
2022-05-05,9,3905553
2022-05-06,1,662843
2022-05-06,2,1093476
2022-05-06,3,3581997
2022-05-06,4,2859551
2022-05-06,5,1083121
2022-05-06,6,2572214
2022-05-06,7,1524747
2022-05-06,8,783651
2022-05-06,9,3906675
2022-05-07,1,662867
2022-05-07,2,1093887
2022-05-07,3,3582144
2022-05-07,4,2859983
2022-05-07,5,1083229
2022-05-07,6,2572248
2022-05-07,7,1524916
2022-05-07,8,783666
2022-05-07,9,3907212
2022-05-08,1,662869
2022-05-08,2,1093893
2022-05-08,3,3582162
2022-05-08,4,2860081
2022-05-08,5,1083231
2022-05-08,6,2572255
2022-05-08,7,1524918
2022-05-08,8,783667
2022-05-08,9,3907509
2022-05-09,1,662955
2022-05-09,2,1094051
2022-05-09,3,3582702
2022-05-09,4,2860343
2022-05-09,5,1083552
2022-05-09,6,2572433
2022-05-09,7,1525047
2022-05-09,8,783738
2022-05-09,9,3908573
2022-05-10,1,663303
2022-05-10,2,1094314
2022-05-10,3,3583478
2022-05-10,4,2860780
2022-05-10,5,1083958
2022-05-10,6,2573218
2022-05-10,7,1525202
2022-05-10,8,783800
2022-05-10,9,3909670
2022-05-11,1,663591
2022-05-11,2,1094643
2022-05-11,3,3584918
2022-05-11,4,2861498
2022-05-11,5,1084325
2022-05-11,6,2573596
2022-05-11,7,1525447
2022-05-11,8,784106
2022-05-11,9,3910853
2022-05-12,1,663855
2022-05-12,2,1094964
2022-05-12,3,3585674
2022-05-12,4,2862295
2022-05-12,5,1084675
2022-05-12,6,2574335
